exporter,year,population,eci,leftDistance2Origin_cp,leftDistance2Origin_ccp,leftSimDirection2MostComplex_cp,leftSimDirection2MostComplex_ccp,leftDistance2MostComplex_cp,leftDistance2MostComplex_ccp,leftEntropyCommunities_cp,leftEntropyCommunities_ccp,rightDistance2Origin_cp,rightDistance2Origin_ccp,rightSimDirection2MostComplex_cp,rightSimDirection2MostComplex_cc,rightDistance2MostComplex_cp,rightDistance2MostComplex_ccp,rightEntropyCommunities_cp,rightEntropyCommunities_ccp,EntropyCommunities_ccp,EntropyCommunities_cp,GDPpcPPPconstant2011intUSD,GDPpcconst2010USD,incomeLevel,latitude,longitude,region,TotalExports,TotalImports,rY10yr,rX10yr,logpop,loggdppc
"TUR",1991,54840532,.07192976,.57496315,0,-.0084830597,0,.17868601,.30978346,0,0,1.5812775,0,-.00033835508,0,.53803629,1.033444,0,0,3.9279428,13.467569,11289.91,6708.8828,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",13855.767,19741.803,.012967306,.088198356,17.819941,8.8111877
"TUR",1992,55748876,.080948405,.54364878,0,-.0085484823,0,.17448096,.3246395,0,0,1.6781605,0,-.00050495163,0,.52392334,1.0202688,0,0,4.0485997,13.266093,11665.213,6931.9019,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",15014.966,22015.486,.014478042,.095604971,17.836369,8.8438892
"TUR",1993,56653728,.089086823,.50417197,0,-.008975747,0,.16895407,.38594344,0,0,1.5855644,0,-.000044385575,0,.5060944,1.0117922,0,0,3.947619,13.279081,12357.182,7343.0952,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",15589.6,28258.576,.012711538,.12107884,17.852468,8.901516
"TUR",1994,57564132,.10630124,.54706603,0,-.0086676385,0,.18355423,.1641598,0,0,1.6323628,0,-.000050888124,0,.50311446,1.0198812,0,0,3.850167,13.36676,11594.019,6889.5952,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",18198.137,22256.553,.027190903,.13500857,17.86841,8.8377676
"TUR",1995,58486380,.011712831,.55293339,0,-.0085493848,0,.19661891,.45744395,0,0,1.6709256,0,.00021049504,0,.49925029,1.0362818,0,0,3.75545,13.275314,12310.202,7315.1777,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",21804.123,32491.867,.028532535,.13150352,17.884304,8.897707
"TUR",1996,59423208,.0050564548,.55640036,0,-.0085181771,0,.18257552,.61588544,0,0,1.81734,0,-.00050039025,0,.51652306,1.0231987,0,0,3.7911396,13.038897,13010.257,7731.1763,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",23274.367,40237.09,.028613616,.14164293,17.900196,8.9530163
"TUR",1997,60372500,.13164124,.55067933,0,-.0073212143,0,.17622495,.14253694,0,0,1.8642457,0,.000020375348,0,.51211685,.96586186,0,0,3.85128,12.955112,13776.057,8186.2432,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",26455.754,46045.906,.026541233,.15333115,17.916044,9.01021
"TUR",1998,61329592,.018659694,.55957991,8.3369913,-.0080798808,-.006608685,.20007379,.84167546,0,0,1.8895495,.1392491,-.00037358512,.0046469471,.51183128,.70380807,0,0,,12.905599,13874.09,8244.498,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",27203.182,42598.055,.025442364,.17488873,17.931772,9.0173016
"TUR",1999,62287328,.02973794,.5104996,1.8114818,-.0089663593,-.0090097813,.1905417,.19425997,0,0,1.8230563,.0013953635,-.00031016243,.0024437713,.50951403,.73434323,0,0,,12.838332,13197.756,7842.5952,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",27209.221,38520.184,.02432576,.14521962,17.947269,8.9673252
"TUR",2000,63240120,.1491534,.50968629,0,-.0083138179,0,.18350908,.020569459,0,0,1.8600914,0,-.00024293833,0,.50640982,.7356956,0,0,,12.604106,13862.051,8237.3438,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",28355.531,51857.039,.026233276,.15183268,17.96245,9.0164328
"TUR",2001,64191472,.012318671,.53749496,4.8907886,-.0085537862,-.0072183283,.19099687,.50162512,0,0,1.8654268,.34785601,-.00052388734,.0035749148,.5101378,.69831544,0,0,4.2016115,12.610652,12842.357,7631.4048,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",32263.48,39378.18,.043508131,.15677112,17.977381,8.9400272
"TUR",2002,65143056,.021817058,.64939553,2.6351335,-.0076992926,-.008104912,.19940002,.28144482,0,0,1.9401792,.70122147,-.00074468559,.0041871211,.51454329,.68199724,0,0,4.185894,12.798133,13468.499,8003.481,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",37416.598,48798.57,.04178768,.15243036,17.992096,8.9876318
"TUR",2003,66085804,.051688954,.65156156,2.790436,-.0067954925,-.0076292744,.19876845,.29678074,0,0,2.0478339,.85279936,-.0004333464,.0037184828,.51044655,.65117508,0,0,4.0841012,12.736738,14020.937,8331.7598,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",48887.352,65585.453,.044406597,.12177293,18.006464,9.0278301
"TUR",2004,67007856,.19639534,.64971119,1.2872757,-.0052002966,-.0080179488,.19348207,.14197972,0,0,2.1084988,1.4381211,.00035518437,.0048033181,.49865001,.61572939,0,0,,12.777907,15161.62,9009.5967,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",64568.152,92229.469,.039809749,.09555658,18.020321,9.1060457
"TUR",2005,67903408,.24147198,.52010602,.51469928,-.0050155069,-.0091524674,.16949706,.05811628,0,0,2.0756233,1.40201,.00072119711,.0040380768,.48376662,.63245291,0,0,4.6097074,12.691037,16309.684,9691.8174,"Upper middle income",39.715302,32.3606,"Europe & Central Asia",75006.297,110243.7,.036678474,.069256105,18.033596,9.1790371
"UGA",1982,13323332,-1.4893368,1.743886,0,-.0088856667,0,.25805125,.10676395,0,0,.31022859,0,-.0039142412,0,.57403779,1.0966309,0,0,4.8502264,13.797327,,303.28189,"Low income",.31426901,32.572899,"Sub-Saharan Africa",360.70511,227.85088,.0016563854,-.061964538,16.405027,5.7146626
"UGA",1983,13735271,-1.5151211,1.7022679,0,-.0088083921,0,.25316945,.045527667,0,0,.3645916,0,-.0044059674,0,.57172048,.92159069,0,0,4.8369651,13.948619,,311.08575,"Low income",.31426901,32.572899,"Sub-Saharan Africa",333.51172,227.39977,.0038365575,-.065963492,16.435478,5.7400684
"UGA",1984,14174470,-1.7610089,1.8057383,0,-.0096416241,0,.2633937,.066850007,0,0,.49482414,0,-.0054398426,0,.58701223,.98545533,0,0,4.6038618,14.013823,,300.40765,"Low income",.31426901,32.572899,"Sub-Saharan Africa",385.1828,228.69719,.010354995,.065249994,16.466953,5.7051406
"UGA",1985,14646624,-1.8956611,1.9899123,0,-.0096978517,0,.29360747,.040968373,0,0,.30968496,0,-.0051502241,0,.56043464,.96747261,0,0,4.5935922,14.105088,,281.11118,"Low income",.31426901,32.572899,"Sub-Saharan Africa",400.61365,228.54695,.024976691,.057092238,16.49972,5.6387501
"UGA",1986,15154521,-2.0368598,2.1542559,0,-.0087767737,0,.31747308,.040907264,0,0,.29335764,0,-.0052551888,0,.55854052,1.0231071,0,0,4.2374487,14.257504,,272.74969,"Low income",.31426901,32.572899,"Sub-Saharan Africa",449.34491,254.39233,.03380974,.049303576,16.53381,5.6085544
"UGA",1987,15695411,-1.9551554,2.4115949,0,-.0079722768,0,.33883625,.056155395,0,0,.35841233,0,-.0044160271,0,.54043251,.96182793,0,0,4.0796738,14.150854,,273.78397,"Low income",.31426901,32.572899,"Sub-Saharan Africa",321.82846,378.4137,.035374928,.069520809,16.568878,5.6123395
"UGA",1988,16262533,-1.8130913,2.2680631,0,-.0068469699,0,.32111838,.051032506,0,0,.38426667,0,-.0040836544,0,.52918273,.98301107,0,0,4.1827149,13.928165,,286.08093,"Low income",.31426901,32.572899,"Sub-Saharan Africa",315.52963,321.54904,.032590155,.048094805,16.604374,5.6562748
"UGA",1989,16846090,-1.719004,2.0911877,0,-.0085449666,0,.32089737,.064857833,0,0,.48141089,0,-.0049975659,0,.52431846,.92545074,0,0,4.0564294,13.674546,,293.74078,"Low income",.31426901,32.572899,"Sub-Saharan Africa",260.54437,261.21667,.034611691,.066457078,16.639629,5.6826978
"UGA",1990,17438908,-1.653216,1.9446359,0,-.0081953229,0,.30487186,.10574175,0,0,.61433083,0,-.0044874367,0,.52768892,.97735906,0,0,3.9913399,13.609506,782.04419,302.1261,"Low income",.31426901,32.572899,"Sub-Saharan Africa",224.1938,458.41092,.031553112,.068952516,16.674213,5.7108445
"UGA",1991,18040438,-1.4345092,1.8335614,0,-.0079893321,0,.29516149,.30978346,0,0,.51297414,0,-.0041824197,0,.53244984,1.033444,0,0,3.9279428,13.467569,797.95526,308.27301,"Low income",.31426901,32.572899,"Sub-Saharan Africa",178.09111,361.62488,.031246867,.10206076,16.708126,5.7309856
"UGA",1992,18652888,-1.2745723,1.4752336,0,-.0090933396,0,.26701048,.3246395,0,0,.57402378,0,-.0043976735,0,.51574516,1.0202688,0,0,4.0485997,13.266093,798.13647,308.34302,"Low income",.31426901,32.572899,"Sub-Saharan Africa",190.25885,325.8811,.036349349,.10559196,16.741512,5.7312131
"UGA",1993,19275422,-1.2431881,1.4805053,0,-.0092550591,0,.26524839,.38594344,0,0,.61232489,0,-.004441713,0,.51006901,1.0117922,0,0,3.947619,13.279081,836.66815,323.22891,"Low income",.31426901,32.572899,"Sub-Saharan Africa",168.55809,372.56546,.034374386,.13737965,16.774342,5.7783608
"UGA",1994,19907634,-1.3452975,1.5814259,0,-.0086671663,0,.28240278,.1641598,0,0,.67690778,0,-.0039437246,0,.50560367,1.0198812,0,0,3.850167,13.36676,861.97357,333.00513,"Low income",.31426901,32.572899,"Sub-Saharan Africa",724.74011,621.64209,.034501694,.0057507735,16.806614,5.8081579
"UGA",1995,20550292,-1.4247291,1.6881223,0,-.0084786126,0,.30385485,.45744395,0,0,.80507207,0,-.0038629752,0,.51051778,1.0362818,0,0,3.75545,13.275314,931.23871,359.76425,"Low income",.31426901,32.572899,"Sub-Saharan Africa",697.99866,888.98663,.029273871,.023871901,16.838387,5.8854489
"UGA",1996,21202118,-1.3944612,1.4204246,0,-.0091070291,0,.26868176,.61588544,0,0,.7424255,0,-.0039630355,0,.5085001,1.0231987,0,0,3.7911396,13.038897,984.49493,380.33865,"Low income",.31426901,32.572899,"Sub-Saharan Africa",727.09534,866.04321,.030524613,.030489553,16.869612,5.941062
"UGA",1997,21865932,-1.1911633,1.3332895,0,-.0088903736,0,.25773743,.14253694,0,0,.83454758,0,-.0037207529,0,.51427841,.96586186,0,0,3.85128,12.955112,1003.2923,387.60062,"Low income",.31426901,32.572899,"Sub-Saharan Africa",630.2558,824.18201,.033339329,.087330908,16.90044,5.9599752
"UGA",1998,22551788,-.93884295,1.3075861,0,-.0077438531,0,.26654735,.011996561,0,0,.87518853,0,-.0029013066,0,.50110966,.71017087,0,0,,12.905599,1020.497,394.24728,"Low income",.31426901,32.572899,"Sub-Saharan Africa",504.71457,928.41626,.036652479,.13243027,16.931324,5.9769783
"UGA",1999,23272996,-1.4985024,1.8177311,0,-.0072563514,0,.3024019,.014440662,0,0,.83987159,0,-.0036093495,0,.50656784,.73437732,0,0,,12.838332,1068.5162,412.79846,"Low income",.31426901,32.572899,"Sub-Saharan Africa",495.81027,807.95258,.035080269,.12039974,16.962805,6.0229597
"UGA",2000,24039274,-1.2472643,1.4892578,0,-.0079884818,0,.27302042,.020569459,0,0,.93912441,0,-.0035115557,0,.50717264,.7356956,0,0,,12.604106,1066.9576,412.19638,"Low income",.31426901,32.572899,"Sub-Saharan Africa",436.72467,766.10803,.037387662,.144685,16.995199,6.0215001
"UGA",2001,24854892,-1.3418802,1.3707396,0,-.0084208157,0,.26877579,.017185749,0,0,.99318463,0,-.0036099188,0,.50947857,.70999491,0,0,4.2016115,12.610652,1085.4379,419.33578,"Low income",.31426901,32.572899,"Sub-Saharan Africa",470.64954,780.62891,.041427378,.16492821,17.028564,6.038672
"UGA",2002,25718048,-1.3810509,1.6707418,0,-.0070515983,0,.28832248,.021767655,0,0,1.1322513,0,-.0031747164,0,.50971544,.70837885,0,0,4.185894,12.798133,1140.6146,440.65216,"Low income",.31426901,32.572899,"Sub-Saharan Africa",519.15088,958.21887,.036672741,.160373,17.062704,6.0882559
"UGA",2003,26624820,-1.1642928,1.3580865,0,-.0082785189,0,.27197516,.022769984,0,0,1.0815749,0,-.0032271533,0,.50418383,.67805624,0,0,4.0841012,12.736738,1173.0886,453.19778,"Low income",.31426901,32.572899,"Sub-Saharan Africa",610.6665,1232.3236,.033906218,.14742666,17.097355,6.1163287
"UGA",2004,27568436,-1.1822873,1.4462172,0,-.008336924,0,.28361279,.016120033,0,0,1.2234557,0,-.0036709814,0,.51702279,.67174864,0,0,,12.777907,1210.0575,467.47995,"Low income",.31426901,32.572899,"Sub-Saharan Africa",767.51355,1494.9813,.032522094,.11943632,17.132181,6.1473565
"UGA",2005,28543940,-1.0272866,1.1843058,0,-.0090551442,0,.24967943,.00718304,0,0,1.106954,0,-.0034620147,0,.50139725,.67592478,0,0,4.6097074,12.691037,1242.712,480.09534,"Low income",.31426901,32.572899,"Sub-Saharan Africa",883.71216,1704.5814,.031374939,.1037427,17.166956,6.1739845
"URY",1962,2603887,.15151927,.98585474,0,-.006086159,0,.18055491,.01405744,0,0,2.4481223,0,.001511235,0,.56108397,1.0615623,0,0,4.2483263,14.991931,,5384.3931,"High income",-34.8941,-56.067501,"Latin America & Caribbean",125.08717,163.97249,.0031906548,.055312153,14.772516,8.59126
"URY",1963,2635129,-.071524143,.7958045,0,-.0099802259,0,.18573859,.43065232,0,0,.67485553,0,-.0028592122,0,.57458645,1.0182853,0,0,4.0650878,14.945067,,5329.625,"High income",-34.8941,-56.067501,"Latin America & Caribbean",172.89412,139.93625,.0044699754,.060827136,14.784443,8.5810366
"URY",1964,2665390,.21071087,.99780798,0,-.0071685645,0,.18621965,.29364014,0,0,2.0265458,0,-.0045509376,0,.70552057,.963884,0,0,3.9184909,15.044896,,5397.71,"High income",-34.8941,-56.067501,"Latin America & Caribbean",178.03468,161.88818,.0059923069,.082763851,14.795861,8.59373
"URY",1965,2694537,.6060257,.33428422,0,-.0096459333,0,.13129832,.048109811,0,0,.82955325,0,-.00065066828,0,.5526666,1.0301918,0,0,4.0672078,,,5395.1509,"High income",-34.8941,-56.067501,"Latin America & Caribbean",202.94118,106.96358,.011793254,.065509938,14.806737,8.593256
"URY",1966,2722877,.34364489,.45257121,0,-.0098288879,0,.13972166,.0068610203,0,0,1.0809642,0,-.0037478926,0,.64452314,.98907185,0,0,4.3785543,14.648263,,5502.5234,"High income",-34.8941,-56.067501,"Latin America & Caribbean",220.4991,116.27595,.013304403,.10080723,14.8172,8.6129618
"URY",1967,2750093,.46862245,.41672856,0,-.0099263843,0,.14174689,.0073266933,0,0,.70525748,0,-.0010324075,0,.53871959,.89535773,0,0,4.2011948,14.33828,,5248.8413,"High income",-34.8941,-56.067501,"Latin America & Caribbean",157.90927,103.38514,.019009842,.14671324,14.827146,8.5657625
"URY",1968,2774774,.48473576,.35894057,0,-.0099522872,0,.13070607,.0057176012,0,0,.48674968,0,-.0015266702,0,.57292324,.89315122,0,0,3.9909399,,,5300.4185,"High income",-34.8941,-56.067501,"Latin America & Caribbean",181.1852,133.04742,.0226836,.14641316,14.83608,8.5755415
"URY",1969,2795046,.33670786,.49209493,0,-.0099827424,0,.12398753,.0067743412,0,0,.6843496,0,-.0041909618,0,.61426556,.82433504,0,0,3.8447199,13.916926,,5570.5762,"High income",-34.8941,-56.067501,"Latin America & Caribbean",187.42998,146.04483,.023039876,.16204093,14.843359,8.6252537
"URY",1970,2809803,.2314252,.56325334,0,-.0072886217,0,.18016005,.0084763058,0,0,.55587149,0,-.0001844803,0,.60125393,.79003811,0,0,3.7850387,13.76688,,5670.6108,"High income",-34.8941,-56.067501,"Latin America & Caribbean",232.05539,221.62624,.026338739,.1687602,14.848625,8.6430521
"URY",1971,2818270,.26404655,.54160655,0,-.0099303555,0,.16825137,.0044532008,0,0,.59063578,0,-.0013290134,0,.60148114,.76717877,0,0,4.0909529,13.702551,,5639.3438,"High income",-34.8941,-56.067501,"Latin America & Caribbean",206.64001,211.81519,.027819928,.20086159,14.851634,8.6375227
"URY",1972,2821439,.13094889,.66935879,0,-.0096209832,0,.19644003,.0078653041,0,0,.46519312,0,-.0024897044,0,.60645872,.77040374,0,0,4.406436,13.480901,,5558.6782,"High income",-34.8941,-56.067501,"Latin America & Caribbean",214.29999,184.22847,.018121989,.19310747,14.852757,8.6231155
"URY",1973,2822081,.17863266,.57574075,0,-.0099934582,0,.17683469,.0070721414,0,0,.65168339,0,-.0030091107,0,.62048757,.7828269,0,0,4.7021527,13.175757,,5572.7075,"High income",-34.8941,-56.067501,"Latin America & Caribbean",312.05161,198.52113,.0062384899,.15815611,14.852985,8.6256361
"URY",1974,2824069,.39233211,.35456488,0,-.0099933408,0,.12176454,.0085057905,0,0,.76903927,0,-.00096481724,0,.57009351,.78811431,0,0,4.985538,12.708125,,5730.02,"High income",-34.8941,-56.067501,"Latin America & Caribbean",394.3139,443.45554,.001644426,.12476683,14.853689,8.6534739
"URY",1975,2830172,.4672623,.28378329,0,-.0099907955,0,.1122327,.0076063327,0,0,.66820824,0,.00065272755,0,.53611678,.7407549,0,0,4.7060304,12.714843,,6066.2651,"High income",-34.8941,-56.067501,"Latin America & Caribbean",382.77646,505.19006,-.0032398028,.12635171,14.855848,8.7104988
"URY",1976,2841429,.24951625,.40841448,0,-.0099612009,0,.12145218,.0087362519,0,0,.79670405,0,-.00097102288,0,.57128483,.72158229,0,0,4.7534804,12.628366,,6280.0225,"High income",-34.8941,-56.067501,"Latin America & Caribbean",576.12878,666.14691,.0011024965,.065341756,14.859818,8.7451286
"URY",1977,2857105,.41571665,.28858143,0,-.0095428182,0,.10754999,.012487937,0,0,1.1359485,0,-.0024028653,0,.59420323,.73239088,0,0,4.7858229,12.749184,,6336.4678,"High income",-34.8941,-56.067501,"Latin America & Caribbean",620.80603,703.87115,.0073008402,.067412913,14.865319,8.754077
"URY",1978,2875966,.54601818,.36521563,0,-.0079044355,0,.13844967,.33905596,0,0,1.1168671,0,.0004973191,0,.58129591,.91432434,0,0,4.9941282,13.690186,,6633.1997,"High income",-34.8941,-56.067501,"Latin America & Caribbean",710.45135,820.61438,.0035487334,.081435576,14.8719,8.7998428
"URY",1979,2896023,.69573343,.19417636,0,-.0050674588,0,.11465845,.24733692,0,0,1.2900698,0,.0006745329,0,.57496274,.9734264,0,0,5.2658272,13.767369,,6995.6123,"High income",-34.8941,-56.067501,"Latin America & Caribbean",841.49847,1240.0386,-.0013242227,.074507006,14.878849,8.8530388
"URY",1980,2915778,.65629601,.20378955,0,-.0061869002,0,.094940521,.28709888,0,0,1.2298518,0,.00031952918,0,.58965331,.96005893,0,0,5.2177544,13.59615,,7354.2275,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1103.6866,1710.4901,-.0066826772,.049412478,14.885647,8.9030304
"URY",1981,2935036,.53808647,.27013451,0,-.0077473326,0,.1045334,.26008993,0,0,1.2270095,0,-.001182352,0,.62688136,.90809488,0,0,4.8341613,13.631636,,7419.9146,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1288.6766,1604.7678,-.0048119365,.030593894,14.89223,8.9119225
"URY",1982,2954282,.50756121,.31938338,0,-.0079200631,0,.11730862,.10676395,0,0,1.1150161,0,-.00050602609,0,.57766193,1.0966309,0,0,4.8502264,13.797327,,6652.2676,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1252.6156,1155.9904,.013089613,.033283692,14.898767,8.8027134
"URY",1983,2973463,.41894212,.29644546,0,-.009471382,0,.11851798,.045527667,0,0,.86100107,0,.00031995564,0,.55863243,.92159069,0,0,4.8369651,13.948619,,5930.2842,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1354.8694,737.78418,.026731309,.027099172,14.905238,8.6878271
"URY",1984,2992645,.4209033,.26121622,0,-.0082253525,0,.10741574,.066850007,0,0,1.0124319,0,.00012098892,0,.56651813,.98545533,0,0,4.6038618,14.013823,,5824.9463,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1277.8124,777.64191,.035066579,.053440798,14.911668,8.6699047
"URY",1985,3011908,.56559443,.087762766,0,-.0095436275,0,.10499602,.040968373,0,0,.74058348,0,.0036191647,0,.52164191,.96747261,0,0,4.5935922,14.105088,,5872.5708,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1258.014,725.00714,.031971835,.056708474,14.918084,8.6780481
"URY",1986,3031038,.51897174,.13411556,0,-.0064761988,0,.120263,.040907264,0,0,.87456632,0,.0040936037,0,.5130083,1.0231071,0,0,4.2374487,14.257504,,6349.604,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1084.9484,859.66803,.028777825,.08606419,14.924416,8.7561474
"URY",1987,3049966,.63356727,.036725204,0,-.0076888399,0,.11655512,.056155395,0,0,.92404807,0,.0048007211,0,.48609278,.96182793,0,0,4.0796738,14.150854,,6814.5815,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1192.0115,1106.578,.029220147,.089057855,14.930641,8.8268204
"URY",1988,3069099,.24823569,.27948341,0,-.0096712355,0,.14721109,.051032506,0,0,.9472183,0,.0016901767,0,.50502145,.98301107,0,0,4.1827149,13.928165,,6872.3892,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1554.3215,1167.6091,.032241426,.06307821,14.936894,8.8352671
"URY",1989,3088984,.26226306,.32379359,0,-.0078230985,0,.14995401,.064857833,0,0,1.1311313,0,.0020082681,0,.48861328,.92545074,0,0,4.0564294,13.674546,,6903.5249,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1726.4176,1274.5487,.029220577,.029858071,14.943353,8.8397875
"URY",1990,3109989,.28388032,.2527433,0,-.0091384174,0,.14786102,.10574175,0,0,1.0502787,0,.0022327972,0,.48474115,.97735906,0,0,3.9913399,13.609506,9840.7197,6877.2871,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1787.7551,1403.1387,.027238393,.030847818,14.95013,8.8359795
"URY",1991,3132050,.24174018,.40100011,0,-.0071922443,0,.15860592,.30978346,0,0,1.1001786,0,.0017534553,0,.50149769,1.033444,0,0,3.9279428,13.467569,10117.197,7070.5059,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1741.8855,1588.7032,.020208541,.023837419,14.957198,8.8636875
"URY",1992,3154855,.15322751,.35745153,0,-.0091501139,0,.15907407,.3246395,0,0,1.0728394,0,.0012411796,0,.48639494,1.0202688,0,0,4.0485997,13.266093,10840.719,7576.146,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1737.8551,2016.7021,.0050450629,.0088520208,14.964453,8.9327602
"URY",1993,3178155,.29885763,.35285911,0,-.0067220363,0,.14827138,.38594344,0,0,.96116155,0,.0023837776,0,.46643627,1.0117922,0,0,3.947619,13.279081,11047.227,7720.4668,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1770.1954,2498.3459,.00401968,.023019373,14.971811,8.9516296
"URY",1994,3201607,.47682834,.45247823,0,-.0026709314,0,.15254755,.1641598,0,0,1.1023748,0,.0033620414,0,.45014107,1.0198812,0,0,3.850167,13.36676,11764.799,8221.9492,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2150.6436,3134.426,.0026512144,.035744909,14.979163,9.0145626
"URY",1995,3224804,.25235975,.47354597,0,-.0054546185,0,.17756587,.45744395,0,0,1.1047311,0,.002131687,0,.46319023,1.0362818,0,0,3.75545,13.275314,11511.09,8044.6416,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2183.9233,3148.7732,.012049203,.052834291,14.986382,8.9927616
"URY",1996,3248035,.083935827,.44913,0,-.0084421309,0,.17244367,.61588544,0,0,1.1142241,0,.0010347343,0,.47603887,1.0231987,0,0,3.7911396,13.038897,12066.25,8432.6211,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2477.2168,3471.28,.011182744,.052712735,14.993561,9.0398626
"URY",1997,3271010,.036907867,.48006052,0,-.0070340466,0,.16911586,.14253694,0,0,1.1395787,0,.0013317956,0,.47578245,.96586186,0,0,3.85128,12.955112,13005.639,9089.123,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2797.6279,3935.6338,.0097464668,.057574857,15.000609,9.1148338
"URY",1998,3292138,.095764138,.48196152,0,-.006148261,0,.18568935,.011996561,0,0,1.2048354,0,.0014119189,0,.46714187,.71017087,0,0,,12.905599,13506.111,9438.8828,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2865.4512,4075.7,.012601135,.086948693,15.007048,9.1525927
"URY",1999,3309318,.12065008,.57026535,0,-.0044311397,0,.17626849,.014440662,0,0,1.1586733,0,.001758647,0,.4640221,.73437732,0,0,,12.838332,13175.443,9207.792,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2316.9658,3624.3074,.018979521,.1108823,15.012253,9.1278057
"URY",2000,3321245,.19705278,.34797615,0,-.0079195285,0,.16784404,.020569459,0,0,.96699381,0,.0016835153,0,.46021387,.7356956,0,0,,12.604106,12874.765,8997.6602,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2422.4431,3779.9932,.028681595,.13019089,15.01585,9.1047201
"URY",2001,3327103,.11276205,.51502758,0,-.004637111,0,.17298953,.017185749,0,0,1.0453694,0,.0021001243,0,.45481408,.70999491,0,0,4.2016115,12.610652,12358.045,8636.5449,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2204.5989,3441.7285,.037771739,.15699431,15.017612,9.0637579
"URY",2002,3327773,-.13021034,.82544476,0,-.0040067728,0,.19351204,.021767655,0,0,1.1337355,0,.0010369138,0,.46447319,.70837885,0,0,4.185894,12.798133,11400.225,7967.1626,"High income",-34.8941,-56.067501,"Latin America & Caribbean",1897.9652,2105.9819,.049476452,.18558067,15.017814,8.9830837
"URY",2003,3325637,-.1445487,.61676222,0,-.0074220039,0,.19877951,.022769984,0,0,1.0834321,0,.00027225169,0,.46851748,.67805624,0,0,4.0841012,12.736738,11499.409,8036.479,"High income",-34.8941,-56.067501,"Latin America & Caribbean",2222.5923,2253.5928,.052984346,.17419264,15.017172,8.9917459
"URY",2004,3324096,-.05947873,.7174316,0,-.0055289953,0,.20035847,.016120033,0,0,1.0940149,0,.00067741115,0,.46501034,.67174864,0,0,,12.777907,12080.456,8442.5498,"High income",-34.8941,-56.067501,"Latin America & Caribbean",3055.6001,3614.3137,.050796468,.13642517,15.016708,9.0410395
"URY",2005,3325612,.037736431,.43613645,0,-.0075334045,0,.17258544,.00718304,0,0,1.0207809,0,.0013860011,0,.44956729,.67592478,0,0,4.6097074,12.691037,12975.757,9068.2393,"High income",-34.8941,-56.067501,"Latin America & Caribbean",3654.5811,4382.623,.043331139,.10856664,15.017164,9.1125336
"USA",1962,186538000,2.1253927,.7961154,.12038246,.0099333404,.0099973213,.025366673,.002041518,0,0,4.786581,9.6410303,.0089432877,.0099798953,.24314255,.11667754,0,0,4.2483263,14.991931,,17910.279,"High income",38.8895,-77.031998,"North America",22250.176,15743.836,.032916185,.084102564,19.044146,9.7931299
"USA",1963,189242000,2.1712086,.80568415,2.193336,.0099953599,-.0099642454,.025833942,.64946616,0,0,4.2404075,8.6431675,.0096535617,.001010317,.18024765,1.2673231,0,0,4.0650878,14.945067,,18431.158,"High income",38.8895,-77.031998,"North America",23814.979,16290.793,.034640931,.11634001,19.058537,9.8217983
"USA",1964,191888992,2.1346684,.76032907,2.9364014,.0099883992,.0099999998,.025527136,0,0,0,4.2846246,9.6388397,.0098979697,.0099999998,.17662174,0,0,0,3.9184909,15.044896,,19231.172,"High income",38.8895,-77.031998,"North America",27318.092,18156.57,.028779658,.13766412,19.072428,9.8642874
