country,gdp_per_capita_PPP_constant_2011_international_dollar,gdp_per_capita_PPP_current_international_dollar,gdp_per_capita_constant2010USD,incomeLevel,iso2c,iso3c,latitude,lendingType,longitude,name,region,year
Vanuatu,,,2070.2983201789,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1980
Vanuatu,,,2103.612748961,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1981
Vanuatu,,,2273.9527849569,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1982
Vanuatu,,,2529.8860589693,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1983
Vanuatu,,,2710.3842814622,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1984
Vanuatu,,,2675.2727440876,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1985
Vanuatu,,,2611.2696542732,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1986
Vanuatu,,,2478.1957823464,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1987
Vanuatu,,,2379.1363031117,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1988
Vanuatu,,,2356.7193723896,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1989
Vanuatu,2549.2879543597,1647.689035806,2564.6539851215,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1990
Vanuatu,2557.0538123324,1707.7189805369,2572.4666524052,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1991
Vanuatu,2547.8824395626,1740.3826069082,2563.239998475,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1992
Vanuatu,2493.5887834878,1743.8220986311,2508.6190831795,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1993
Vanuatu,2646.6496310553,1890.2497341115,2662.6025168708,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1994
Vanuatu,2609.4342041427,1902.5404356687,2625.1627710876,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1995
Vanuatu,2614.769639114,1941.2334128097,2630.5303658068,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1996
Vanuatu,2693.1085128652,2033.6127293718,2709.3414331922,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1997
Vanuatu,2760.3843912716,2107.0351376877,2777.0228221708,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1998
Vanuatu,2719.7299571194,2107.7726412494,2736.1233402653,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,1999
Vanuatu,2822.9171208383,2237.5245100051,2839.9324726124,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2000
Vanuatu,2663.6004845733,2159.3588014302,2679.6555429723,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2001
Vanuatu,2466.6549772743,2030.3945495954,2481.5229313611,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2002
Vanuatu,2507.8068140739,2105.4308101081,2522.9228140471,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2003
Vanuatu,2541.5798639219,2192.4581331599,2556.899433571,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2004
Vanuatu,2609.5398642106,2323.5145753625,2625.2690680297,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2005
Vanuatu,2761.0236716848,2533.9230500077,2777.6659558962,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2006
Vanuatu,2833.6430447874,2669.7792081988,2850.7230478995,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2007
Vanuatu,2944.2614597545,2828.415927229,2962.0082239378,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2008
Vanuatu,2970.033065384,2874.8415094122,2987.935169918,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2009
Vanuatu,2948.0329372918,2888.3982731992,2965.8024343484,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2010
Vanuatu,2915.29988538,2915.29988538,2932.8720814287,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2011
Vanuatu,2899.1644151865,2952.5685162939,2916.6393534379,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2012
Vanuatu,2890.1893902081,2990.9647402671,2907.6102308007,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2013
Vanuatu,2892.341604351,3046.7806609588,2909.7754175811,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2014
Vanuatu,2806.7896863444,2988.4719444614,2823.7078287569,Lower middle income,VU,VUT,-17.7404,IDA,168.321,Vanuatu,East Asia & Pacific,2015
World,,,3940.8233183536,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1962
World,,,4061.9395779863,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1963
World,,,4245.575929954,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1964
World,,,4391.3144803568,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1965
World,,,4549.8563028286,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1966
World,,,4655.3227184625,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1967
World,,,4844.7171715157,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1968
World,,,5034.9281283915,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1969
World,,,5160.1828412327,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1970
World,,,5272.1754917369,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1971
World,,,5464.19457547,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1972
World,,,5708.4424882178,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1973
World,,,5710.3210853408,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1974
World,,,5648.5843825839,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1975
World,,,5846.5023787845,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1976
World,,,5976.6227290728,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1977
World,,,6109.2674972025,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1978
World,,,6253.2077439707,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1979
World,,,6267.869208275,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1980
World,,,6278.301007307,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1981
World,,,6188.7258968289,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1982
World,,,6226.215538784,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1983
World,,,6397.432261433,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1984
World,,,6530.8775992554,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1985
World,,,6630.4378371124,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1986
World,,,6747.3768373376,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1987
World,,,6938.4558893289,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1988
World,,,7075.4134087047,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1989
World,8907.3110642652,5439.1653242182,7163.4939985911,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1990
World,8886.0137428284,5618.2677780713,7147.3403101028,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1991
World,8904.3105950247,5784.3142352199,7162.3489786161,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1992
World,8936.107944855,5983.0848296598,7167.6700894786,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1993
World,9064.2302926416,6217.0442694598,7273.4658538384,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1994
World,9225.0206245971,6465.0708559538,7383.732933069,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1995
World,9442.5777116114,6750.3644607871,7524.5111941675,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1996
World,9676.9931378105,7037.7326529763,7690.6754698242,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1997
World,9778.2577071939,7202.6212992434,7776.4681030823,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1998
World,9987.6141664498,7467.2417861324,7922.5421956582,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,1999
World,10325.2669250808,7913.4768340166,8162.9145138401,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2000
World,10436.0335574835,8195.8382926076,8214.4929387555,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2001
World,10584.7889525696,8471.3611128351,8284.7469144275,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2002
World,10847.5993411115,8837.5816638137,8419.6663583396,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2003
World,11291.2818777742,9451.666878173,8685.1761678404,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2004
World,11681.8441603587,10070.2877620689,8907.5627279957,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2005
World,12156.4518397573,10897.6238652707,9178.283090325,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2006
World,12662.2705468968,11667.1694766057,9451.4648435435,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2007
World,12864.7912388455,12203.3108152921,9504.8716624504,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2008
World,12660.7381244136,12172.4866679368,9226.0635544791,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2009
World,13169.3351520679,12833.6166102287,9509.3659365606,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2010
World,13541.895094018,13541.895094018,9694.5430902178,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2011
World,13812.6118241732,14071.513812235,9812.6750920282,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2012
World,14108.859667695,14654.3572298212,9948.091063937,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2013
World,14429.5242396958,15227.2827607461,10104.4263003871,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2014
World,14732.2993552249,15668.3325367312,10259.0004508836,Aggregates,1W,WLD,,Aggregates,,World,Aggregates,2015
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1962
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1963
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1964
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1965
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1966
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1967
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1968
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1969
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1970
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1971
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1972
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1973
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1974
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1975
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1976
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1977
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1978
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1979
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1980
Samoa,,,,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1981
Samoa,,,2205.6439133788,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1982
Samoa,,,2201.4308131629,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1983
Samoa,,,2217.1905661952,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1984
Samoa,,,2293.3237202635,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1985
Samoa,,,2411.1092069849,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1986
Samoa,,,2416.3923923645,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1987
Samoa,,,2375.5508103317,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1988
Samoa,,,2454.8450775264,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1989
Samoa,3649.1442171017,2358.5624787152,2333.8005909868,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1990
Samoa,3538.9215078107,2363.4557084295,2263.307947019,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1991
Samoa,3499.9748576048,2390.7285800193,2238.3997192648,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1992
Samoa,3607.8028442415,2523.0167736368,2307.3608246544,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1993
Samoa,3483.1545860667,2487.6855451232,2227.6423588206,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1994
Samoa,3685.7138859349,2687.2567590186,2357.1886265529,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1995
Samoa,3924.3410238046,2913.4734489461,2509.8019852619,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1996
Samoa,3928.604458908,2966.5570466754,2512.5286539744,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1997
Samoa,3996.659685095,3050.6991767171,2556.0531949752,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1998
Samoa,4065.8118456087,3150.977158673,2600.2792774409,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,1999
Samoa,4325.8306324733,3428.7765640868,2766.5736090292,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2000
Samoa,4600.8432616276,3729.8654391061,2942.4572130373,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2001
Samoa,4773.0818774592,3928.8994683298,3052.6119670026,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2002
Samoa,4958.2838425431,4162.7303621497,3171.0573969034,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2003
Samoa,5155.1350677751,4447.0047812863,3296.9530805077,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2004
Samoa,5335.1494466535,4750.3767507252,3412.0808032883,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2005
Samoa,5405.1908910033,4960.6013627718,3456.8756248935,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2006
Samoa,5709.3614915686,5379.2006831349,3651.4071328656,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2007
Samoa,5728.0091306881,5502.6336750346,3663.3331814425,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2008
Samoa,5414.2392855011,5240.7092773683,3462.6625018077,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2009
Samoa,5399.8930963184,5290.6606631044,3453.4874342299,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2010
Samoa,5667.4905343558,5667.4905343558,3624.6286722526,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2011
Samoa,5644.292860516,5748.2636408634,3609.7926609316,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2012
Samoa,5489.7870938959,5681.2054203249,3510.9789040626,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2013
Samoa,5511.1631119163,5805.4363853554,3524.6498801932,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2014
Samoa,5558.791878925,5918.6100248584,3555.1107329246,Upper middle income,WS,WSM,-13.8314,IDA,-171.752,Samoa,East Asia & Pacific,2015
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1962
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1963
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1964
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1965
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1966
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1967
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1968
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1969
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1970
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1971
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1972
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1973
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1974
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1975
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1976
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1977
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1978
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1979
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1980
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1981
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1982
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1983
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1984
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1985
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1986
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1987
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1988
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1989
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1990
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1991
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1992
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1993
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1994
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1995
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1996
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1997
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1998
Kosovo,,,,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,1999
Kosovo,4605.4019311822,3650.3727379657,1919.8378326109,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2000
Kosovo,5843.692428194,4737.4329411466,2436.0396711148,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2001
Kosovo,5798.7906633648,4773.1981430784,2417.3216290941,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2002
Kosovo,6141.3963052747,5156.0131847654,2560.1424475228,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2003
Kosovo,6297.5437448804,5432.4875634984,2625.2350857984,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2004
Kosovo,6672.9558917641,5941.5494999365,2781.731837478,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2005
Kosovo,6917.6548528572,6348.6616443807,2883.7386395177,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2006
Kosovo,7362.3041904644,6936.5570544583,3069.0980572926,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2007
Kosovo,7496.5678714787,7201.6063305097,3125.0680894871,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2008
Kosovo,7685.1049546998,7438.7921755691,3203.6628854738,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2009
Kosovo,7875.9311567327,7716.6118686041,3283.2119384317,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2010
Kosovo,8169.2839920303,8169.2839920303,3405.5009112345,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2011
Kosovo,8332.6492015271,8486.1408897251,3473.6023960584,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2012
Kosovo,8530.0238054362,8827.4493436782,3555.8812584559,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2013
Kosovo,8644.8653077026,9106.4652932006,3603.7548347691,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2014
Kosovo,9097.1369905337,9685.9906545188,3792.2917529995,Lower middle income,XK,XKX,42.565,IDA,20.926,Kosovo,Europe & Central Asia,2015
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1962
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1963
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1964
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1965
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1966
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1967
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1968
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1969
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1970
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1971
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1972
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1973
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1974
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1975
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1976
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1977
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1978
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1979
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1980
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1981
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1982
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1983
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1984
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1985
"Yemen, Rep.",,,,Lower middle income,YE,YEM,15.352,IDA,44.2075,"Yemen, Rep.",Middle East & North Africa,1986
